model_name,cost_weight,accuracy,precision,recall,f1_score,model_cost,oracle_cost,model_latency,oracle_latency,cold_correct,cold_to_warm,cold_to_hot,warm_to_cold,warm_correct,warm_to_hot,hot_to_cold,hot_to_warm,hot_correct
SVML,0.9,0.7182058047493405,0.6687265103739011,0.7182058047493405,0.6307300861116092,27326.890147597907,636.5473848000292,721822.4,398957.6,33569.0,0.0,314.0,4690.0,0.0,144.0,8736.0,0.0,1817.0
RF,0.9,0.6955348081997158,0.7155811552984578,0.6955348081997158,0.6848645537132811,22784.74457799799,636.5473848000292,661358.0,398957.6,29349.0,3605.0,929.0,3168.0,1076.0,590.0,5056.0,1653.0,3844.0
DCT,0.9,0.697483255530749,0.7211373379535211,0.697483255530749,0.6929974081606727,21804.174390798034,636.5473848000292,639007.2,398957.6,29044.0,3700.0,1139.0,3010.0,1156.0,668.0,4476.0,1912.0,4165.0
KNN,0.9,0.7233813679723969,0.7065712002995218,0.7233813679723969,0.6999795012968223,20974.00598319804,636.5473848000292,626809.2,398957.6,30872.0,1635.0,1376.0,3426.0,608.0,800.0,4746.0,1646.0,4161.0
SV-Grid,0.9,0.7301197483255532,0.6842102184317416,0.7301197483255532,0.6597977463104849,25233.505666397923,636.5473848000292,984630.4,398957.6,33156.0,136.0,591.0,4461.0,36.0,337.0,7681.0,91.0,2781.0
HV,0.9,0.688451390298356,0.7310742496772902,0.688451390298356,0.7024174769886681,19774.80200639824,636.5473848000292,569568.0,398957.6,27078.0,4875.0,1930.0,2402.0,1396.0,1036.0,3203.0,1904.0,5446.0
SV,0.9,0.7192206210675868,0.717107111537436,0.7192206210675868,0.6686470458013437,25025.185071197924,636.5473848000292,717767.2,398957.6,32229.0,1346.0,308.0,4129.0,491.0,214.0,7020.0,817.0,2716.0
AHL,1.0,0.21418713212908463,0.046956049493706145,0.21418713212908463,0.07682344369419673,17463.841779201455,636.5473848000292,390111.2,398957.6,0.0,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0
AWL,1.0,0.0981124416480617,0.00973638297548923,0.0981124416480617,0.017700784621729988,45186.75333600136,636.5473848000292,780222.4,398957.6,0.0,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0
ACL,1.0,0.6877004262228537,0.47480494909049425,0.6877004262228537,0.5611976297241981,30992.53611599794,636.5473848000292,1170333.6,398957.6,33883.0,0.0,0.0,4834.0,0.0,0.0,10553.0,0.0,0.0
SVMR,1.0,0.722265070022326,0.6697620102080301,0.722265070022326,0.6391712327868693,26709.397139197914,636.5473848000292,1000818.4,398957.6,33499.0,9.0,375.0,4613.0,0.0,221.0,8458.0,8.0,2087.0
ONL,1.0,0.711812461944388,0.735041304589111,0.711812461944388,0.7180130621793579,18767.38208559828,636.5473848000292,548371.6,398957.6,28201.0,3642.0,2040.0,2579.0,1296.0,959.0,3200.0,1779.0,5574.0
LR,1.0,0.7116094986807389,0.6679725923770398,0.7116094986807389,0.616944608142002,28187.572317597896,636.5473848000292,751882.4,398957.6,33664.0,0.0,219.0,4739.0,0.0,95.0,9156.0,0.0,1397.0
SVML,1.0,0.7143089100872742,0.6684575925918896,0.7143089100872742,0.6223574611002789,27847.3915287979,636.5473848000292,739124.0,398957.6,33635.0,0.0,248.0,4717.0,0.0,117.0,8994.0,0.0,1559.0
RF,1.0,0.7038563020093364,0.7113776448380804,0.7038563020093364,0.6803061725385874,23478.313544797973,636.5473848000292,692840.0,398957.6,30347.0,2801.0,735.0,3448.0,899.0,487.0,5740.0,1380.0,3433.0
DCT,1.0,0.709011568906028,0.7207929211480912,0.709011568906028,0.6969194111615711,21684.54710919803,636.5473848000292,643220.8,398957.6,29815.0,2996.0,1072.0,3177.0,1021.0,636.0,4715.0,1741.0,4097.0
KNN,1.0,0.7113659427643597,0.7037586581177815,0.7113659427643597,0.6722408587453775,23968.974848797894,636.5473848000292,701110.0,398957.6,31671.0,1635.0,577.0,3816.0,608.0,410.0,6137.0,1646.0,2770.0
SV-Grid,1.0,0.7190988431093972,0.6682374459959386,0.7190988431093972,0.633207768683806,27040.428510797916,636.5473848000292,1059498.0,398957.6,33520.0,12.0,351.0,4614.0,0.0,220.0,8623.0,20.0,1910.0
HV,1.0,0.688451390298356,0.7310742496772902,0.688451390298356,0.7024174769886681,19774.80200639824,636.5473848000292,569568.0,398957.6,27078.0,4875.0,1930.0,2402.0,1396.0,1036.0,3203.0,1904.0,5446.0
SV,1.0,0.7135376496854069,0.7131959755845416,0.7135376496854069,0.6422480133376622,26816.20121279792,636.5473848000292,765878.4,398957.6,32976.0,762.0,145.0,4426.0,307.0,101.0,8119.0,561.0,1873.0
